county.fips,county.name,state.name,party,vote.count,county.total.count,national.party.percent,national.count,is.national.winner
12005,bay,florida,R,62194,88222,46.11223225,135851595,TRUE
26017,bay,michigan,D,21642,52977,48.09810441,135851595,FALSE
26017,bay,michigan,O,3007,52977,5.789663346,135851595,FALSE
26017,bay,michigan,R,28328,52977,46.11223225,135851595,TRUE
55007,bayfield,wisconsin,D,4954,9529,48.09810441,135851595,FALSE
55007,bayfield,wisconsin,O,450,9529,5.789663346,135851595,FALSE
55007,bayfield,wisconsin,R,4125,9529,46.11223225,135851595,TRUE
48023,baylor,texas,D,191,1499,48.09810441,135851595,FALSE
48023,baylor,texas,O,41,1499,5.789663346,135851595,FALSE
48023,baylor,texas,R,1267,1499,46.11223225,135851595,TRUE
46005,beadle,south dakota,D,1912,6772,48.09810441,135851595,FALSE
46005,beadle,south dakota,O,405,6772,5.789663346,135851595,FALSE
46005,beadle,south dakota,R,4455,6772,46.11223225,135851595,TRUE
16007,bear lake,idaho,D,255,2928,48.09810441,135851595,FALSE
16007,bear lake,idaho,O,470,2928,5.789663346,135851595,FALSE
16007,bear lake,idaho,R,2203,2928,46.11223225,135851595,TRUE
37013,beaufort,north carolina,D,8764,23938,48.09810441,135851595,FALSE
37013,beaufort,north carolina,O,631,23938,5.789663346,135851595,FALSE
37013,beaufort,north carolina,R,14543,23938,46.11223225,135851595,TRUE
45013,beaufort,south carolina,D,32138,78524,48.09810441,135851595,FALSE
45013,beaufort,south carolina,O,3464,78524,5.789663346,135851595,FALSE
45013,beaufort,south carolina,R,42922,78524,46.11223225,135851595,TRUE
22011,beauregard,louisiana,D,2393,15078,48.09810441,135851595,FALSE
22011,beauregard,louisiana,O,447,15078,5.789663346,135851595,FALSE
22011,beauregard,louisiana,R,12238,15078,46.11223225,135851595,TRUE
40007,beaver,oklahoma,D,176,2243,48.09810441,135851595,FALSE
40007,beaver,oklahoma,O,74,2243,5.789663346,135851595,FALSE
40007,beaver,oklahoma,R,1993,2243,46.11223225,135851595,TRUE
42007,beaver,pennsylvania,D,32369,84120,48.09810441,135851595,FALSE
42007,beaver,pennsylvania,O,3735,84120,5.789663346,135851595,FALSE
42007,beaver,pennsylvania,R,48016,84120,46.11223225,135851595,TRUE
49001,beaver,utah,D,264,2491,48.09810441,135851595,FALSE
49001,beaver,utah,O,389,2491,5.789663346,135851595,FALSE
49001,beaver,utah,R,1838,2491,46.11223225,135851595,TRUE
30001,beaverhead,montana,D,1143,4849,48.09810441,135851595,FALSE
30001,beaverhead,montana,O,353,4849,5.789663346,135851595,FALSE
30001,beaverhead,montana,R,3353,4849,46.11223225,135851595,TRUE
27005,becker,minnesota,D,5208,17222,48.09810441,135851595,FALSE
27005,becker,minnesota,O,1134,17222,5.789663346,135851595,FALSE
27005,becker,minnesota,R,10880,17222,46.11223225,135851595,TRUE
40009,beckham,oklahoma,D,960,7552,48.09810441,135851595,FALSE
40009,beckham,oklahoma,O,284,7552,5.789663346,135851595,FALSE
40009,beckham,oklahoma,R,6308,7552,46.11223225,135851595,TRUE
42009,bedford,pennsylvania,D,3645,23637,48.09810441,135851595,FALSE
42009,bedford,pennsylvania,O,440,23637,5.789663346,135851595,FALSE
42009,bedford,pennsylvania,R,19552,23637,46.11223225,135851595,TRUE
47003,bedford,tennessee,D,3384,15300,48.09810441,135851595,FALSE
47003,bedford,tennessee,O,461,15300,5.789663346,135851595,FALSE
47003,bedford,tennessee,R,11455,15300,46.11223225,135851595,TRUE
51019,bedford,virginia,D,9768,42525,48.09810441,135851595,FALSE
51019,bedford,virginia,O,2098,42525,5.789663346,135851595,FALSE
51019,bedford,virginia,R,30659,42525,46.11223225,135851595,TRUE
51515,bedford,virginia,D,9768,42525,48.09810441,135851595,FALSE
51515,bedford,virginia,O,2098,42525,5.789663346,135851595,FALSE
51515,bedford,virginia,R,30659,42525,46.11223225,135851595,TRUE
48025,bee,texas,D,3444,8485,48.09810441,135851595,FALSE
48025,bee,texas,O,297,8485,5.789663346,135851595,FALSE
48025,bee,texas,R,4744,8485,46.11223225,135851595,TRUE
33001,belknap,new hampshire,D,13517,35045,48.09810441,135851595,FALSE
33001,belknap,new hampshire,O,2213,35045,5.789663346,135851595,FALSE
33001,belknap,new hampshire,R,19315,35045,46.11223225,135851595,TRUE
21013,bell,kentucky,D,1720,9718,48.09810441,135851595,FALSE
21013,bell,kentucky,O,234,9718,5.789663346,135851595,FALSE
21013,bell,kentucky,R,7764,9718,46.11223225,135851595,TRUE
48027,bell,texas,D,37801,94994,48.09810441,135851595,FALSE
48027,bell,texas,O,5195,94994,5.789663346,135851595,FALSE
48027,bell,texas,R,51998,94994,46.11223225,135851595,TRUE
39013,belmont,ohio,D,8785,31331,48.09810441,135851595,FALSE
39013,belmont,ohio,O,1438,31331,5.789663346,135851595,FALSE
39013,belmont,ohio,R,21108,31331,46.11223225,135851595,TRUE
27007,beltrami,minnesota,D,8688,21564,48.09810441,135851595,FALSE
27007,beltrami,minnesota,O,2093,21564,5.789663346,135851595,FALSE
27007,beltrami,minnesota,R,10783,21564,46.11223225,135851595,TRUE
13017,ben hill,georgia,D,2101,5936,48.09810441,135851595,FALSE
13017,ben hill,georgia,O,96,5936,5.789663346,135851595,FALSE
13017,ben hill,georgia,R,3739,5936,46.11223225,135851595,TRUE
16009,benewah,idaho,D,770,4185,48.09810441,135851595,FALSE
16009,benewah,idaho,O,312,4185,5.789663346,135851595,FALSE
16009,benewah,idaho,R,3103,4185,46.11223225,135851595,TRUE
46007,bennett,south dakota,D,412,1149,48.09810441,135851595,FALSE
46007,bennett,south dakota,O,71,1149,5.789663346,135851595,FALSE
46007,bennett,south dakota,R,666,1149,46.11223225,135851595,TRUE
50003,bennington,vermont,D,9539,17381,48.09810441,135851595,FALSE
50003,bennington,vermont,O,1917,17381,5.789663346,135851595,FALSE
50003,bennington,vermont,R,5925,17381,46.11223225,135851595,TRUE
38005,benson,north dakota,D,842,2011,48.09810441,135851595,FALSE
38005,benson,north dakota,O,240,2011,5.789663346,135851595,FALSE
38005,benson,north dakota,R,929,2011,46.11223225,135851595,TRUE
8011,bent,colorado,D,590,1927,48.09810441,135851595,FALSE
8011,bent,colorado,O,149,1927,5.789663346,135851595,FALSE
8011,bent,colorado,R,1188,1927,46.11223225,135851595,TRUE
5007,benton,arkansas,D,28005,96824,48.09810441,135851595,FALSE
5007,benton,arkansas,O,7948,96824,5.789663346,135851595,FALSE
5007,benton,arkansas,R,60871,96824,46.11223225,135851595,TRUE
18007,benton,indiana,D,860,3666,48.09810441,135851595,FALSE
18007,benton,indiana,O,227,3666,5.789663346,135851595,FALSE
18007,benton,indiana,R,2579,3666,46.11223225,135851595,TRUE
19011,benton,iowa,D,4678,13844,48.09810441,135851595,FALSE
19011,benton,iowa,O,934,13844,5.789663346,135851595,FALSE
19011,benton,iowa,R,8232,13844,46.11223225,135851595,TRUE
27009,benton,minnesota,D,5640,20058,48.09810441,135851595,FALSE
27009,benton,minnesota,O,1546,20058,5.789663346,135851595,FALSE
27009,benton,minnesota,R,12872,20058,46.11223225,135851595,TRUE
28009,benton,mississippi,D,1719,4022,48.09810441,135851595,FALSE
28009,benton,mississippi,O,52,4022,5.789663346,135851595,FALSE
28009,benton,mississippi,R,2251,4022,46.11223225,135851595,TRUE
29015,benton,missouri,D,2024,9584,48.09810441,135851595,FALSE
29015,benton,missouri,O,348,9584,5.789663346,135851595,FALSE
29015,benton,missouri,R,7212,9584,46.11223225,135851595,TRUE
41003,benton,oregon,D,29193,48753,48.09810441,135851595,FALSE
41003,benton,oregon,O,6115,48753,5.789663346,135851595,FALSE
41003,benton,oregon,R,13445,48753,46.11223225,135851595,TRUE
47005,benton,tennessee,D,1474,6322,48.09810441,135851595,FALSE
47005,benton,tennessee,O,133,6322,5.789663346,135851595,FALSE
47005,benton,tennessee,R,4715,6322,46.11223225,135851595,TRUE
53005,benton,washington,D,26360,82931,48.09810441,135851595,FALSE
53005,benton,washington,O,9377,82931,5.789663346,135851595,FALSE
53005,benton,washington,R,47194,82931,46.11223225,135851595,TRUE
26019,benzie,michigan,D,4108,10228,48.09810441,135851595,FALSE
26019,benzie,michigan,O,581,10228,5.789663346,135851595,FALSE
26019,benzie,michigan,R,5539,10228,46.11223225,135851595,TRUE
34003,bergen,new jersey,D,231211,422213,48.09810441,135851595,FALSE
34003,bergen,new jersey,O,15473,422213,5.789663346,135851595,FALSE
34003,bergen,new jersey,R,175529,422213,46.11223225,135851595,TRUE
45015,berkeley,south carolina,D,30705,79517,48.09810441,135851595,FALSE
45015,berkeley,south carolina,O,4225,79517,5.789663346,135851595,FALSE
45015,berkeley,south carolina,R,44587,79517,46.11223225,135851595,TRUE
54003,berkeley,west virginia,D,12321,43364,48.09810441,135851595,FALSE
54003,berkeley,west virginia,O,2799,43364,5.789663346,135851595,FALSE
54003,berkeley,west virginia,R,28244,43364,46.11223225,135851595,TRUE
42011,berks,pennsylvania,D,78437,184085,48.09810441,135851595,FALSE
42011,berks,pennsylvania,O,9022,184085,5.789663346,135851595,FALSE
42011,berks,pennsylvania,R,96626,184085,46.11223225,135851595,TRUE
25003,berkshire,massachusetts,D,43540,64507,48.09810441,135851595,FALSE
25003,berkshire,massachusetts,O,4168,64507,5.789663346,135851595,FALSE
25003,berkshire,massachusetts,R,16799,64507,46.11223225,135851595,TRUE
35001,bernalillo,new mexico,D,143417,274662,48.09810441,135851595,FALSE
35001,bernalillo,new mexico,O,36547,274662,5.789663346,135851595,FALSE
35001,bernalillo,new mexico,R,94698,274662,46.11223225,135851595,TRUE
13019,berrien,georgia,D,1047,6590,48.09810441,135851595,FALSE
13019,berrien,georgia,O,121,6590,5.789663346,135851595,FALSE
13019,berrien,georgia,R,5422,6590,46.11223225,135851595,TRUE
26021,berrien,michigan,D,29495,72030,48.09810441,135851595,FALSE
26021,berrien,michigan,O,3888,72030,5.789663346,135851595,FALSE
26021,berrien,michigan,R,38647,72030,46.11223225,135851595,TRUE
37015,bertie,north carolina,D,5778,9347,48.09810441,135851595,FALSE
37015,bertie,north carolina,O,113,9347,5.789663346,135851595,FALSE
37015,bertie,north carolina,R,3456,9347,46.11223225,135851595,TRUE
48029,bexar,texas,D,319550,589645,48.09810441,135851595,FALSE
48029,bexar,texas,O,29762,589645,5.789663346,135851595,FALSE
48029,bexar,texas,R,240333,589645,46.11223225,135851595,TRUE
1007,bibb,alabama,D,1874,8819,48.09810441,135851595,FALSE
1007,bibb,alabama,O,207,8819,5.789663346,135851595,FALSE
1007,bibb,alabama,R,6738,8819,46.11223225,135851595,TRUE
13021,bibb,georgia,D,36787,62596,48.09810441,135851595,FALSE
13021,bibb,georgia,O,1766,62596,5.789663346,135851595,FALSE
13021,bibb,georgia,R,24043,62596,46.11223225,135851595,TRUE
22013,bienville,louisiana,D,3129,7005,48.09810441,135851595,FALSE
22013,bienville,louisiana,O,120,7005,5.789663346,135851595,FALSE
22013,bienville,louisiana,R,3756,7005,46.11223225,135851595,TRUE
30003,big horn,montana,D,2094,4224,48.09810441,135851595,FALSE
30003,big horn,montana,O,277,4224,5.789663346,135851595,FALSE
30003,big horn,montana,R,1853,4224,46.11223225,135851595,TRUE
56003,big horn,wyoming,D,604,5317,48.09810441,135851595,FALSE
56003,big horn,wyoming,O,646,5317,5.789663346,135851595,FALSE
56003,big horn,wyoming,R,4067,5317,46.11223225,135851595,TRUE
27011,big stone,minnesota,D,921,2755,48.09810441,135851595,FALSE
27011,big stone,minnesota,O,226,2755,5.789663346,135851595,FALSE
27011,big stone,minnesota,R,1608,2755,46.11223225,135851595,TRUE
38007,billings,north dakota,D,59,605,48.09810441,135851595,FALSE
38007,billings,north dakota,O,51,605,5.789663346,135851595,FALSE
38007,billings,north dakota,R,495,605,46.11223225,135851595,TRUE
16011,bingham,idaho,D,2924,16625,48.09810441,135851595,FALSE
16011,bingham,idaho,O,2794,16625,5.789663346,135851595,FALSE
16011,bingham,idaho,R,10907,16625,46.11223225,135851595,TRUE
19013,black hawk,iowa,D,32233,64405,48.09810441,135851595,FALSE
19013,black hawk,iowa,O,4696,64405,5.789663346,135851595,FALSE
19013,black hawk,iowa,R,27476,64405,46.11223225,135851595,TRUE
18009,blackford,indiana,D,1243,4838,48.09810441,135851595,FALSE
18009,blackford,indiana,O,245,4838,5.789663346,135851595,FALSE
18009,blackford,indiana,R,3350,4838,46.11223225,135851595,TRUE
37017,bladen,north carolina,D,7058,15897,48.09810441,135851595,FALSE
37017,bladen,north carolina,O,289,15897,5.789663346,135851595,FALSE
37017,bladen,north carolina,R,8550,15897,46.11223225,135851595,TRUE
16013,blaine,idaho,D,6416,10724,48.09810441,135851595,FALSE
16013,blaine,idaho,O,968,10724,5.789663346,135851595,FALSE
16013,blaine,idaho,R,3340,10724,46.11223225,135851595,TRUE
30005,blaine,montana,D,1202,2671,48.09810441,135851595,FALSE
30005,blaine,montana,O,201,2671,5.789663346,135851595,FALSE
30005,blaine,montana,R,1268,2671,46.11223225,135851595,TRUE
31009,blaine,nebraska,D,30,316,48.09810441,135851595,FALSE
31009,blaine,nebraska,O,10,316,5.789663346,135851595,FALSE
31009,blaine,nebraska,R,276,316,46.11223225,135851595,TRUE
40011,blaine,oklahoma,D,711,3793,48.09810441,135851595,FALSE
40011,blaine,oklahoma,O,198,3793,5.789663346,135851595,FALSE
40011,blaine,oklahoma,R,2884,3793,46.11223225,135851595,TRUE
42013,blair,pennsylvania,D,13093,52029,48.09810441,135851595,FALSE
42013,blair,pennsylvania,O,1712,52029,5.789663346,135851595,FALSE
42013,blair,pennsylvania,R,37224,52029,46.11223225,135851595,TRUE
48031,blanco,texas,D,1244,5685,48.09810441,135851595,FALSE
48031,blanco,texas,O,229,5685,5.789663346,135851595,FALSE
48031,blanco,texas,R,4212,5685,46.11223225,135851595,TRUE
51021,bland,virginia,D,453,3139,48.09810441,135851595,FALSE
51021,bland,virginia,O,113,3139,5.789663346,135851595,FALSE
51021,bland,virginia,R,2573,3139,46.11223225,135851595,TRUE
13023,bleckley,georgia,D,1101,4974,48.09810441,135851595,FALSE
13023,bleckley,georgia,O,154,4974,5.789663346,135851595,FALSE
13023,bleckley,georgia,R,3719,4974,46.11223225,135851595,TRUE
47007,bledsoe,tennessee,D,896,4650,48.09810441,135851595,FALSE
47007,bledsoe,tennessee,O,133,4650,5.789663346,135851595,FALSE
47007,bledsoe,tennessee,R,3621,4650,46.11223225,135851595,TRUE
1009,blount,alabama,D,2156,25588,48.09810441,135851595,FALSE
1009,blount,alabama,O,573,25588,5.789663346,135851595,FALSE
1009,blount,alabama,R,22859,25588,46.11223225,135851595,TRUE
47009,blount,tennessee,D,12085,51849,48.09810441,135851595,FALSE
47009,blount,tennessee,O,2379,51849,5.789663346,135851595,FALSE
47009,blount,tennessee,R,37385,51849,46.11223225,135851595,TRUE
27013,blue earth,minnesota,D,14428,33593,48.09810441,135851595,FALSE
27013,blue earth,minnesota,O,3498,33593,5.789663346,135851595,FALSE
27013,blue earth,minnesota,R,15667,33593,46.11223225,135851595,TRUE
16015,boise,idaho,D,777,3814,48.09810441,135851595,FALSE
16015,boise,idaho,O,364,3814,5.789663346,135851595,FALSE
16015,boise,idaho,R,2673,3814,46.11223225,135851595,TRUE
28011,bolivar,mississippi,D,9046,13824,48.09810441,135851595,FALSE
28011,bolivar,mississippi,O,188,13824,5.789663346,135851595,FALSE
28011,bolivar,mississippi,R,4590,13824,46.11223225,135851595,TRUE
29017,bollinger,missouri,D,705,5669,48.09810441,135851595,FALSE
29017,bollinger,missouri,O,137,5669,5.789663346,135851595,FALSE
29017,bollinger,missouri,R,4827,5669,46.11223225,135851595,TRUE
46009,bon homme,south dakota,D,704,2974,48.09810441,135851595,FALSE
46009,bon homme,south dakota,O,165,2974,5.789663346,135851595,FALSE
46009,bon homme,south dakota,R,2105,2974,46.11223225,135851595,TRUE
17005,bond,illinois,D,2066,7462,48.09810441,135851595,FALSE
17005,bond,illinois,O,512,7462,5.789663346,135851595,FALSE
17005,bond,illinois,R,4884,7462,46.11223225,135851595,TRUE
16017,bonner,idaho,D,5819,20943,48.09810441,135851595,FALSE
16017,bonner,idaho,O,1781,20943,5.789663346,135851595,FALSE
16017,bonner,idaho,R,13343,20943,46.11223225,135851595,TRUE
16019,bonneville,idaho,D,8930,44221,48.09810441,135851595,FALSE
16019,bonneville,idaho,O,8592,44221,5.789663346,135851595,FALSE
16019,bonneville,idaho,R,26699,44221,46.11223225,135851595,TRUE
5009,boone,arkansas,D,2926,16111,48.09810441,135851595,FALSE
5009,boone,arkansas,O,950,16111,5.789663346,135851595,FALSE
5009,boone,arkansas,R,12235,16111,46.11223225,135851595,TRUE
17007,boone,illinois,D,8952,22936,48.09810441,135851595,FALSE
17007,boone,illinois,O,1723,22936,5.789663346,135851595,FALSE
17007,boone,illinois,R,12261,22936,46.11223225,135851595,TRUE
18011,boone,indiana,D,10181,32175,48.09810441,135851595,FALSE
18011,boone,indiana,O,2340,32175,5.789663346,135851595,FALSE
18011,boone,indiana,R,19654,32175,46.11223225,135851595,TRUE
19015,boone,iowa,D,5541,14196,48.09810441,135851595,FALSE
19015,boone,iowa,O,1171,14196,5.789663346,135851595,FALSE
19015,boone,iowa,R,7484,14196,46.11223225,135851595,TRUE
21015,boone,kentucky,D,15026,57618,48.09810441,135851595,FALSE
21015,boone,kentucky,O,3510,57618,5.789663346,135851595,FALSE
21015,boone,kentucky,R,39082,57618,46.11223225,135851595,TRUE
29019,boone,missouri,D,41072,83312,48.09810441,135851595,FALSE
29019,boone,missouri,O,6094,83312,5.789663346,135851595,FALSE
29019,boone,missouri,R,36146,83312,46.11223225,135851595,TRUE
31011,boone,nebraska,D,414,2867,48.09810441,135851595,FALSE
31011,boone,nebraska,O,154,2867,5.789663346,135851595,FALSE
